Date,Open,High,Low,Close,Adj Close,Volume
2023-01-16,29.136362,29.181818,29.000000,29.136362,28.315727,2872567
2023-01-17,29.045454,29.181818,28.909090,29.181818,28.359901,3066789
2023-01-18,29.045454,29.181818,28.909090,29.181818,28.359901,3066789
2023-01-19,29.090908,29.363636,29.000000,29.272726,28.448250,5009446
2023-01-22,29.318180,29.590908,29.318180,29.500000,28.669123,5923673
2023-01-23,29.500000,30.000000,29.500000,30.000000,29.155039,7005302
2023-01-24,30.000000,30.227272,29.954544,30.181818,29.331739,5809266
2023-01-25,30.181818,30.181818,29.090908,30.090908,29.243387,7670790
2023-01-26,30.090908,30.136362,29.909090,29.909090,29.066692,4469603
2023-01-29,29.818180,30.045454,29.818180,30.000000,29.155039,3784113
2023-01-30,30.000000,30.090908,29.818180,30.000000,29.155039,6385128
2023-01-31,30.000000,30.000000,29.727272,29.954544,29.110867,5410044
2023-02-01,29.772726,29.909090,29.681818,29.909090,29.066692,2477928
2023-02-02,29.772726,29.863636,29.500000,29.636362,28.801645,4652997
2023-02-05,29.590908,29.590908,29.045454,29.181818,28.359901,3286226
2023-02-06,29.090908,29.136362,28.772726,29.090908,28.271555,4815668
2023-02-07,29.500000,29.500000,29.045454,29.181818,28.359901,7435173
2023-02-08,29.181818,29.545454,29.136362,29.545454,28.713297,4280361
2023-02-09,29.545454,29.545454,29.272726,29.454544,28.624949,6592963
2023-02-12,29.409090,29.590908,29.363636,29.500000,28.669123,2937079
2023-02-13,29.454544,30.090908,29.409090,30.000000,29.155039,8520087
2023-02-14,30.000000,30.090908,29.818180,29.954544,29.110867,5141869
2023-02-15,29.681818,30.181818,29.636362,30.181818,29.331739,5761522
2023-02-16,30.181818,30.272726,30.045454,30.045454,29.199213,2921620
2023-02-19,30.000000,30.045454,29.727272,29.818180,28.978344,1943225
2023-02-20,29.818180,29.818180,29.545454,29.545454,28.713297,1847654
2023-02-21,29.545454,29.590908,29.318180,29.454544,28.624949,3047377
2023-02-23,29.409090,29.409090,28.909090,28.909090,28.094856,4508438
2023-02-26,28.909090,29.090908,28.545454,28.545454,27.741461,3275028
2023-02-27,28.590908,28.681818,28.090908,28.181818,27.388069,7221309
2023-02-28,28.227272,28.909090,28.090908,28.909090,28.094856,6594461
2023-03-01,28.909090,28.909090,28.636362,28.681818,27.873987,1804
2023-03-02,28.863636,29.090908,28.863636,28.863636,28.050682,5500
2023-03-05,28.909090,29.272726,28.909090,29.090908,28.271555,2200
2023-03-06,29.090908,29.090908,29.090908,29.090908,28.271555,0
2023-03-07,29.000000,29.409090,28.954544,29.409090,28.580774,8597
2023-03-08,29.181818,29.454544,28.954544,29.454544,28.624949,590
2023-03-09,29.409090,29.863636,29.318180,29.818180,28.978344,2200
2023-03-12,29.818180,30.000000,29.681818,29.818180,28.978344,1100
2023-03-13,30.000000,30.090908,29.818180,29.954544,29.110867,17252
2023-03-14,30.000000,30.090908,29.818180,29.954544,29.110867,3547
2023-03-15,29.227272,29.363636,28.681818,28.681818,28.158216,550
2023-03-16,28.636362,28.681818,28.136362,28.136362,27.622719,2048
2023-03-19,28.136362,28.136362,28.136362,28.136362,27.622719,0
2023-03-20,28.181818,28.409090,28.181818,28.272726,27.756594,1100
2023-03-21,28.454544,28.818180,28.409090,28.681818,28.158216,1100
2023-03-22,28.681818,29.181818,28.681818,28.818180,28.292089,718
2023-03-23,28.818180,29.227272,28.727272,29.227272,28.693714,3300
2023-03-26,29.227272,29.227272,29.227272,29.227272,28.693714,0
2023-03-27,29.227272,29.227272,29.227272,29.227272,28.693714,0
2023-03-28,29.227272,29.227272,29.227272,29.227272,28.693714,0
2023-03-29,29.318180,29.454544,29.181818,29.454544,28.916838,7586
2023-03-30,29.409090,29.454544,29.272726,29.363636,28.827589,3485
2023-04-02,29.363636,29.500000,29.363636,29.409090,28.872213,723
2023-04-03,29.545454,29.727272,29.454544,29.590908,29.050713,1100
2023-04-04,29.681818,30.045454,29.681818,29.818180,29.273834,3272
2023-04-05,29.863636,29.909090,29.454544,29.545454,29.006088,5143
2023-04-06,29.545454,29.727272,29.500000,29.681818,29.139963,24200
2023-04-09,29.590908,29.818180,29.590908,29.727272,29.184587,2750
2023-04-10,29.727272,29.772726,29.590908,29.636362,29.095337,770
2023-04-11,29.590908,29.636362,29.318180,29.500000,28.961464,704
2023-04-12,29.500000,29.727272,29.454544,29.727272,29.184587,1711
2023-04-13,29.727272,29.863636,29.681818,29.863636,29.318460,1749
2023-04-16,29.909090,30.227272,29.818180,30.090908,29.541584,550
2023-04-17,30.090908,31.590908,30.090908,31.500000,30.924952,550
2023-04-25,31.545454,32.727272,31.500000,32.727272,32.129818,5402
2023-04-26,32.727272,32.863636,32.272728,32.727272,32.129818,1100
2023-04-27,32.318180,32.863636,32.318180,32.727272,32.129818,1467
2023-04-30,32.772728,33.181816,32.772728,33.000000,32.397572,3564
2023-05-01,33.000000,33.136364,32.727272,32.772728,32.174442,1413
2023-05-02,32.727272,32.772728,32.045452,32.227272,31.638950,752
2023-05-03,32.000000,32.090908,31.590908,31.909090,31.326574,3564
2023-05-04,31.727272,31.909090,31.500000,31.863636,31.281950,4046
2023-05-07,32.000000,32.681816,32.000000,32.500000,31.906700,2200
2023-05-08,32.500000,32.727272,32.272728,32.545452,31.951321,11000
2023-05-09,34.900002,34.900002,33.450001,33.599998,32.986614,5000
2023-05-10,33.700001,33.700001,33.400002,33.549999,32.937527,1000
2023-05-11,33.349998,33.700001,33.049999,33.650002,33.035706,500
2023-05-14,33.650002,33.700001,33.500000,33.700001,33.084793,10000
2023-05-15,33.700001,34.000000,33.099998,33.099998,32.495743,662
2023-05-16,33.349998,33.450001,31.549999,32.400002,31.808523,4783
2023-05-17,32.200001,32.299999,31.900000,32.099998,31.810900,4619
2023-05-18,32.250000,32.400002,32.150002,32.400002,32.108200,601
2023-05-21,32.400002,32.450001,32.250000,32.400002,32.108200,885
2023-05-22,32.349998,32.400002,32.200001,32.250000,31.959551,555
2023-05-23,32.250000,32.349998,32.000000,32.099998,31.810900,500
2023-05-24,32.049999,32.150002,31.900000,32.000000,31.711802,3791
2023-05-25,32.000000,32.000000,31.900000,31.900000,31.612701,473
2023-05-28,31.950001,32.049999,31.950001,31.950001,31.662251,759
2023-05-29,31.950001,32.000000,31.700001,31.750000,31.464052,1880
2023-05-30,31.799999,31.950001,31.799999,31.850000,31.563152,572
2023-05-31,31.850000,31.900000,31.500000,31.500000,31.216305,1146
2023-06-01,31.700001,31.850000,31.650000,31.650000,31.364952,990
2023-06-04,32.000000,32.250000,31.900000,32.200001,31.910000,1500
2023-06-05,32.200001,33.000000,32.200001,32.599998,32.306396,714
2023-06-06,32.599998,32.599998,32.250000,32.549999,32.256847,2000
2023-06-07,32.500000,32.500000,32.299999,32.400002,32.108200,1000
2023-06-08,32.299999,32.500000,32.250000,32.450001,32.157749,6720
2023-06-11,32.349998,32.400002,32.299999,32.349998,32.058647,700
2023-06-12,32.349998,32.349998,32.099998,32.299999,32.009102,500
2023-06-13,32.250000,32.400002,32.099998,32.200001,31.910000,920
2023-06-14,32.200001,32.650002,32.200001,32.650002,32.355949,500
2023-06-15,32.549999,32.799999,32.400002,32.500000,32.207298,27337
2023-06-18,32.500000,32.599998,32.200001,32.299999,32.009102,715
2023-06-19,32.200001,32.299999,32.049999,32.099998,31.810900,4859944
2023-06-20,32.049999,32.150002,32.000000,32.150002,31.860451,5097686
2023-06-21,32.099998,32.299999,32.049999,32.200001,31.910000,3192388
2023-06-22,32.200001,32.349998,32.099998,32.250000,31.959551,4892740
2023-07-02,32.200001,32.299999,32.099998,32.200001,31.910000,3037150
2023-07-03,32.299999,32.299999,32.150002,32.299999,32.009102,6086391
2023-07-04,32.299999,32.349998,32.200001,32.299999,32.009102,3380056
2023-07-05,32.299999,32.400002,32.250000,32.349998,32.058647,5349418
2023-07-06,32.299999,32.349998,32.200001,32.299999,32.009102,3438050
2023-07-09,32.299999,32.349998,32.250000,32.299999,32.009102,3050612
2023-07-10,32.200001,32.299999,32.150002,32.150002,31.860451,4007160
2023-07-11,32.150002,32.250000,32.099998,32.099998,31.810900,5613729
2023-07-12,32.200001,32.349998,32.150002,32.200001,31.910000,4516011
2023-07-13,32.250000,32.299999,32.150002,32.150002,31.860451,4601798
2023-07-16,32.150002,32.200001,32.000000,32.150002,31.860451,5293094
2023-07-17,32.099998,32.349998,32.000000,32.299999,32.009102,21493538
2023-07-18,32.250000,32.299999,32.099998,32.299999,32.009102,5942136
2023-07-19,32.150002,32.299999,32.000000,32.299999,32.009102,7723155
2023-07-20,32.250000,32.299999,32.000000,32.299999,32.009102,7585662
2023-07-23,32.200001,32.400002,32.049999,32.349998,32.058647,7558158
2023-07-24,32.299999,32.349998,32.150002,32.250000,31.959551,8931808
2023-07-25,32.299999,32.400002,32.200001,32.349998,32.058647,7099013
2023-07-26,32.299999,32.599998,32.200001,32.400002,32.108200,10957117
2023-07-27,32.400002,32.549999,32.200001,32.299999,32.009102,25154263
2023-07-30,32.299999,32.500000,32.200001,32.299999,32.009102,5877354
2023-07-31,32.299999,32.400002,32.099998,32.400002,32.108200,9775105
2023-08-01,32.400002,32.500000,32.150002,32.250000,31.959551,7680748
2023-08-02,32.299999,32.349998,32.099998,32.250000,31.959551,6334508
2023-08-03,32.150002,32.500000,32.150002,32.250000,31.959551,10511260
2023-08-06,32.250000,32.400002,32.200001,32.299999,32.009102,7194280
2023-08-07,32.400002,33.000000,32.250000,32.650002,32.355949,28346998
2023-08-08,32.750000,33.599998,32.700001,33.049999,32.752346,26548628
2023-08-09,33.099998,33.599998,33.000000,33.150002,32.851444,14715086
2023-08-10,33.200001,34.150002,33.200001,34.000000,33.693787,29090311
2023-08-13,34.000000,34.549999,34.000000,34.549999,34.238834,15763784
2023-08-14,34.500000,34.700001,34.250000,34.599998,34.288383,16978444
2023-08-15,34.450001,34.650002,34.049999,34.400002,34.090187,16289575
2023-08-16,34.349998,34.849998,34.099998,34.450001,34.139736,19533666
2023-08-17,34.450001,35.099998,34.250000,35.049999,34.734329,26806203
2023-08-20,35.049999,35.099998,34.549999,35.000000,34.684780,15238486
2023-08-21,34.950001,34.950001,34.250000,34.450001,34.139736,18652897
2023-08-22,34.299999,34.599998,34.250000,34.400002,34.090187,18224009
2023-08-23,34.349998,34.799999,34.200001,34.500000,34.189285,13388241
2023-08-24,34.450001,34.950001,34.299999,34.650002,34.337936,14284621
2023-08-27,34.650002,35.049999,34.599998,34.799999,34.486580,18767190
2023-08-28,34.750000,35.150002,34.450001,34.549999,34.238834,20128293
2023-08-29,34.500000,34.549999,34.049999,34.099998,33.792889,15513670
2023-08-30,34.150002,34.900002,33.950001,34.849998,34.536133,16924373
2023-08-31,34.700001,34.900002,34.349998,34.900002,34.585686,20887272
2023-09-03,34.599998,34.700001,34.250000,34.450001,34.139736,12030768
2023-09-04,34.400002,34.400002,34.049999,34.299999,33.991085,13714339
2023-09-05,34.250000,34.299999,33.950001,34.099998,33.792889,15699150
2023-09-06,34.099998,34.250000,33.950001,34.000000,33.693787,14109107
2023-09-07,34.000000,34.400002,33.849998,34.150002,33.842442,14194811
2023-09-10,34.150002,34.150002,33.750000,33.950001,33.644238,9850983
2023-09-11,33.750000,33.799999,33.250000,33.799999,33.647224,13532644
2023-09-12,33.599998,33.750000,33.250000,33.299999,33.149487,11040997
2023-09-13,33.250000,33.750000,33.200001,33.450001,33.298809,18216187
2023-09-14,33.500000,33.950001,33.500000,33.950001,33.796547,22212389
2023-09-17,33.950001,34.299999,33.849998,34.099998,33.945869,13056838
2023-09-18,34.099998,34.200001,33.799999,34.200001,34.045418,16277240
2023-09-19,34.000000,34.400002,34.000000,34.299999,34.144966,22742251
2023-09-20,34.250000,34.500000,34.099998,34.299999,34.144966,19406894
2023-09-21,34.250000,34.349998,33.849998,34.099998,33.945869,15356309
2023-09-25,34.049999,34.299999,33.750000,33.950001,33.796547,16105497
2023-09-26,33.900002,34.400002,33.750000,34.250000,34.095192,17426833
2023-09-27,34.150002,34.849998,34.000000,34.849998,34.692478,20015714
2023-09-28,34.849998,35.150002,34.799999,35.000000,34.841801,36859450
2023-10-01,34.950001,35.000000,34.599998,34.700001,34.543159,11451962
2023-10-02,34.650002,34.750000,34.150002,34.299999,34.144966,14139534
2023-10-03,34.200001,34.299999,34.000000,34.049999,33.896095,19661588
2023-10-04,34.000000,34.049999,33.650002,33.799999,33.647224,10975391
2023-10-05,33.750000,33.750000,33.450001,33.450001,33.298809,11866305
2023-10-08,33.400002,33.549999,33.150002,33.549999,33.398354,7559795
2023-10-09,33.549999,33.650002,33.250000,33.599998,33.448128,13495768
2023-10-10,33.599998,34.049999,33.450001,34.000000,33.846321,14806577
2023-10-11,34.000000,34.000000,33.450001,33.549999,33.398354,8177747
2023-10-12,33.500000,33.750000,33.200001,33.700001,33.547680,11432858
2023-10-15,33.549999,33.750000,33.299999,33.349998,33.199257,21877754
2023-10-16,33.299999,33.500000,33.200001,33.400002,33.249035,13361052
2023-10-17,33.400002,33.650002,33.349998,33.450001,33.298809,12066022
2023-10-18,33.400002,33.700001,33.349998,33.400002,33.249035,10894732
2023-10-19,33.349998,33.599998,33.299999,33.500000,33.348583,10470436
2023-10-22,33.400002,33.549999,33.250000,33.349998,33.199257,9069190
2023-10-23,33.299999,33.450001,33.150002,33.250000,33.099712,10767626
2023-10-24,33.250000,33.400002,33.049999,33.200001,33.049938,8034081
2023-10-25,33.200001,33.250000,32.799999,33.049999,32.900616,14156165
2023-10-26,33.000000,33.299999,32.750000,33.200001,33.049938,15720398
2023-10-29,33.099998,33.099998,32.849998,32.950001,32.801067,10217640
2023-10-30,32.950001,33.200001,32.849998,32.950001,32.801067,10943495
2023-10-31,32.950001,33.450001,32.849998,33.299999,33.149487,18420094
2023-11-01,33.250000,33.400002,32.950001,33.150002,33.000164,13986605
2023-11-02,33.099998,33.450001,33.049999,33.150002,33.000164,13973844
2023-11-05,33.099998,33.450001,33.099998,33.299999,33.149487,11194135
2023-11-06,33.250000,33.450001,33.150002,33.450001,33.298809,12769885
2023-11-07,33.549999,33.750000,33.400002,33.599998,33.448128,16015994
2023-11-08,33.500000,33.599998,33.349998,33.549999,33.398354,12092091
2023-11-09,33.450001,33.650002,33.349998,33.500000,33.348583,10624730
2023-11-12,33.500000,33.849998,33.450001,33.549999,33.398354,14937567
2023-11-13,33.549999,33.700001,33.450001,33.700001,33.547680,11786376
2023-11-14,33.700001,33.900002,33.599998,33.849998,33.696999,12188911
2023-11-15,33.400002,33.549999,33.250000,33.500000,33.500000,15132749
2023-11-16,33.400002,33.799999,33.349998,33.650002,33.650002,16043383
2023-11-19,33.599998,33.799999,33.500000,33.750000,33.750000,9204722
2023-11-20,33.700001,33.700001,33.450001,33.450001,33.450001,14500168
2023-11-21,33.450001,33.549999,33.250000,33.450001,33.450001,17930019
2023-11-22,33.400002,33.500000,33.250000,33.450001,33.450001,9985773
2023-11-23,33.400002,33.500000,33.250000,33.450001,33.450001,9985773
2023-11-26,33.349998,33.450001,33.250000,33.400002,33.400002,8775067
2023-11-27,33.349998,33.400002,33.200001,33.250000,33.250000,12504081
2023-11-28,33.250000,33.349998,33.099998,33.250000,33.250000,12473534
2023-11-29,33.299999,33.349998,33.150002,33.299999,33.299999,7984602
2023-11-30,33.250000,33.400002,33.150002,33.200001,33.200001,19718993
2023-12-03,33.250000,33.349998,33.150002,33.349998,33.349998,9157522
2023-12-04,33.250000,33.299999,33.150002,33.200001,33.200001,10703463
2023-12-05,33.200001,33.250000,32.950001,33.049999,33.049999,13334665
2023-12-06,33.049999,33.200001,32.950001,33.000000,33.000000,10200836
2023-12-07,32.950001,33.150002,32.849998,33.049999,33.049999,10535748
2023-12-10,33.000000,33.200001,32.900002,32.950001,32.950001,9726697
2023-12-11,33.000000,33.099998,32.799999,33.049999,33.049999,13793898
2023-12-12,33.000000,33.049999,32.799999,32.950001,32.950001,10069164
2023-12-13,32.950001,32.950001,32.700001,32.799999,32.799999,12674333
2023-12-14,32.799999,33.000000,32.700001,32.900002,32.900002,20313022
2023-12-17,32.900002,33.049999,32.750000,32.900002,32.900002,11331794
2023-12-18,32.849998,33.099998,32.799999,33.099998,33.099998,16433411
2023-12-19,33.000000,33.250000,32.950001,33.049999,33.049999,19479366
2023-12-20,33.000000,33.250000,32.950001,33.099998,33.099998,13324412
2023-12-21,33.000000,33.099998,32.799999,33.000000,33.000000,11240688
2023-12-24,32.950001,33.099998,32.849998,33.000000,33.000000,12165552
2023-12-25,33.000000,33.099998,32.849998,33.099998,33.099998,15869070
2023-12-26,33.049999,33.099998,32.900002,33.049999,33.049999,14598967
2023-12-27,33.099998,33.250000,33.000000,33.150002,33.150002,14815683
2023-12-28,33.150002,33.250000,32.950001,33.049999,33.049999,12720450
2023-12-31,33.049999,33.099998,32.900002,33.000000,33.000000,10776909
2024-01-01,33.000000,33.150002,32.900002,33.049999,33.049999,12123324
2024-01-02,33.049999,33.250000,32.950001,33.049999,33.049999,23618273
2024-01-03,33.049999,33.099998,32.900002,32.950001,32.950001,16763963
2024-01-04,33.000000,33.150002,32.900002,33.049999,33.049999,15268369
2024-01-07,33.000000,33.349998,33.000000,33.250000,33.250000,16715247
2024-01-08,33.250000,33.650002,33.200001,33.450001,33.450001,24260161
2024-01-09,33.450001,33.750000,33.200001,33.250000,33.250000,26821380
2024-01-10,33.250000,33.299999,32.900002,32.900002,32.900002,21196971
2024-01-11,32.900002,33.049999,32.799999,32.849998,32.849998,13864987
2024-01-14,32.849998,33.000000,32.799999,32.849998,32.849998,6180792
2024-01-15,32.849998,32.900002,32.400002,32.400002,32.400002,22399590
2024-01-16,32.400002,32.599998,31.900000,31.950001,31.950001,29225270
2024-01-17,32.099998,32.099998,31.750000,31.750000,31.750000,25236179
2024-01-18,31.850000,32.150002,31.650000,31.900000,31.900000,19204881
2024-01-21,32.049999,32.250000,31.900000,32.000000,32.000000,11123947
2024-01-22,32.000000,32.000000,32.000000,32.000000,32.000000,0
2024-01-23,31.700001,31.799999,31.450001,31.650000,31.650000,15684453
2024-01-24,31.650000,31.900000,31.549999,31.700001,31.700001,13884658
2024-01-25,31.700001,31.850000,31.500000,31.549999,31.549999,16870115
2024-01-28,31.650000,31.700001,31.350000,31.400000,31.400000,12645751
2024-01-29,31.400000,31.549999,31.150000,31.250000,31.250000,18653657
2024-01-30,31.299999,31.500000,31.250000,31.299999,31.299999,13729576
2024-01-31,31.299999,31.350000,30.600000,30.600000,30.600000,20684022
2024-02-01,30.600000,31.000000,30.549999,31.000000,31.000000,18080487
2024-02-04,31.000000,31.000000,30.850000,30.950001,30.950001,8308324
2024-02-05,31.000000,31.000000,30.600000,30.799999,30.799999,12869589
2024-02-06,30.799999,31.350000,30.700001,31.350000,31.350000,17214251
2024-02-07,31.299999,31.299999,30.900000,31.049999,31.049999,11743893
2024-02-08,31.299999,31.299999,30.900000,31.049999,31.049999,11743893
2024-02-11,30.700001,30.900000,30.350000,30.450001,30.450001,12831893
2024-02-12,30.450001,31.000000,30.350000,30.900000,30.900000,12173609
2024-02-13,30.950001,31.799999,30.950001,31.750000,31.750000,32885941
